id,trial,gender,group,age,time,rt,trial_type
53,2,M,exercise,25,10:23:48,1.495454788,Incongruent
53,2,M,exercise,25,10:23:48,1.05320096,Incongruent
53,2,M,exercise,25,10:23:48,1.192432642,Incongruent
53,2,M,exercise,25,10:23:48,1.320719719,Incongruent
53,2,M,exercise,25,10:23:48,1.105790377,Incongruent
53,2,M,exercise,25,10:23:48,1.330538034,Incongruent
53,2,M,exercise,25,10:23:48,1.474242687,Incongruent
53,2,M,exercise,25,10:23:48,1.366991758,Incongruent
54,1,M,exercise,25,10:29:44,1.08171916,Incongruent
54,1,M,exercise,25,10:29:44,1.239017963,Incongruent
54,1,M,exercise,25,10:29:44,0.830119133,Incongruent
54,1,M,exercise,25,10:29:44,1.024117708,Incongruent
54,1,M,exercise,25,10:29:44,1.13032937,Incongruent
54,1,M,exercise,25,10:29:44,0.96396184,Incongruent
54,1,M,exercise,25,10:29:44,1.201956749,Incongruent
54,1,M,exercise,25,10:29:44,0.883903742,Incongruent
54,1,M,exercise,25,10:29:44,1.504380941,Incongruent
54,1,M,exercise,25,10:29:44,2.003295898,Incongruent
54,1,M,exercise,25,10:29:44,1.078234434,Incongruent
54,1,M,exercise,25,10:29:44,1.437542439,Incongruent
54,1,M,exercise,25,10:29:44,1.01411891,Incongruent
54,2,M,exercise,25,10:37:55,1.270102978,Incongruent
54,2,M,exercise,25,10:37:55,1.389380455,Incongruent
54,2,M,exercise,25,10:37:55,1.066253662,Incongruent
54,2,M,exercise,25,10:37:55,1.446577072,Incongruent
54,2,M,exercise,25,10:37:55,0.912001133,Incongruent
54,2,M,exercise,25,10:37:55,0.918256283,Incongruent
54,2,M,exercise,25,10:37:55,0.904521227,Incongruent
54,2,M,exercise,25,10:37:55,0.964592218,Incongruent
54,2,M,exercise,25,10:37:55,1.028222084,Incongruent
54,2,M,exercise,25,10:37:55,1.352633476,Incongruent
54,2,M,exercise,25,10:37:55,1.507101774,Incongruent
54,2,M,exercise,25,10:37:55,0.950767994,Incongruent
54,2,M,exercise,25,10:37:55,0.947380781,Incongruent
54,2,M,exercise,25,10:37:55,0.986679316,Incongruent
54,2,M,exercise,25,10:37:55,1.804294825,Incongruent
54,2,M,exercise,25,10:37:55,0.841714144,Incongruent
55,1,F,exercise,18,12:16:22,2.487668753,Incongruent
55,1,F,exercise,18,12:16:22,2.555342197,Incongruent
55,1,F,exercise,18,12:16:22,1.286813259,Incongruent
55,1,F,exercise,18,12:16:22,1.337089062,Incongruent
55,1,F,exercise,18,12:16:22,1.786764622,Incongruent
55,1,F,exercise,18,12:16:22,1.649356604,Incongruent
55,1,F,exercise,18,12:16:22,1.6410923,Incongruent
55,1,F,exercise,18,12:16:22,1.396356344,Incongruent
55,1,F,exercise,18,12:16:22,2.777493954,Incongruent
55,1,F,exercise,18,12:16:22,1.627296209,Incongruent
55,1,F,exercise,18,12:16:22,2.330590963,Incongruent
55,1,F,exercise,18,12:16:22,1.743414402,Incongruent
55,1,F,exercise,18,12:16:22,1.582880735,Incongruent
55,1,F,exercise,18,12:16:22,1.685307503,Incongruent
55,1,F,exercise,18,12:16:22,2.083330154,Incongruent
55,1,F,exercise,18,12:16:22,1.439140081,Incongruent
55,1,F,exercise,18,12:16:22,1.194164991,Incongruent
55,1,F,exercise,18,12:16:22,1.931029558,Incongruent
55,1,F,exercise,18,12:16:22,1.910276413,Incongruent
55,1,F,exercise,18,12:16:22,1.124800444,Incongruent
55,2,F,exercise,18,12:25:30,1.155696392,Incongruent
55,2,F,exercise,18,12:25:30,1.526705265,Incongruent
55,2,F,exercise,18,12:25:30,1.070210218,Incongruent
55,2,F,exercise,18,12:25:30,1.224561453,Incongruent
55,2,F,exercise,18,12:25:30,1.135196924,Incongruent
55,2,F,exercise,18,12:25:30,1.460324526,Incongruent
55,2,F,exercise,18,12:25:30,1.173344374,Incongruent
55,2,F,exercise,18,12:25:30,1.438523054,Incongruent
55,2,F,exercise,18,12:25:30,2.133895397,Incongruent
55,2,F,exercise,18,12:25:30,1.306913614,Incongruent
55,2,F,exercise,18,12:25:30,1.634997368,Incongruent
55,2,F,exercise,18,12:25:30,1.800591946,Incongruent
55,2,F,exercise,18,12:25:30,1.895146132,Incongruent
55,2,F,exercise,18,12:25:30,1.988329649,Incongruent
56,1,M,control,24,14:33:08,1.1183443069458,Incongruent
56,1,M,control,24,14:33:08,1.47109127044678,Incongruent
56,1,M,control,24,14:33:08,1.42475485801697,Incongruent
56,1,M,control,24,14:33:08,2.075364112854,Incongruent
56,1,M,control,24,14:33:08,1.7939600944519,Incongruent
56,1,M,control,24,14:33:08,1.31667256355286,Incongruent
56,1,M,control,24,14:33:08,1.1426465511322,Incongruent
56,1,M,control,24,14:33:08,1.2799870967865,Incongruent
56,1,M,control,24,14:33:08,1.27982211112976,Incongruent
56,1,M,control,24,14:33:08,1.3375072479248,Incongruent
56,1,M,control,24,14:33:08,1.51198387145996,Incongruent
56,1,M,control,24,14:33:08,1.27237749099731,Incongruent
56,1,M,control,24,14:33:08,1.15867495536804,Incongruent
56,1,M,control,24,14:33:08,1.14905762672424,Incongruent
56,1,M,control,24,14:33:08,1.3308482170105,Incongruent
56,1,M,control,24,14:33:08,1.18551087379456,Incongruent
56,1,M,control,24,14:33:08,1.50189638137817,Incongruent
56,2,M,control,24,14:40:19,1.08303809165955,Incongruent
56,2,M,control,24,14:40:19,1.30831170082092,Incongruent
56,2,M,control,24,14:40:19,1.17758655548096,Incongruent
56,2,M,control,24,14:40:19,1.67837977409363,Incongruent
56,2,M,control,24,14:40:19,1.35213136672974,Incongruent
56,2,M,control,24,14:40:19,1.17757391929626,Incongruent
56,2,M,control,24,14:40:19,0.794983625411987,Incongruent
56,2,M,control,24,14:40:19,1.33746528625488,Incongruent
56,2,M,control,24,14:40:19,0.98895788192749,Incongruent
56,2,M,control,24,14:40:19,1.34428358078003,Incongruent
56,2,M,control,24,14:40:19,1.01963353157043,Incongruent
56,2,M,control,24,14:40:19,1.43207764625549,Incongruent
56,2,M,control,24,14:40:19,1.19995927810669,Incongruent
56,2,M,control,24,14:40:19,2.0229868888855,Incongruent
56,2,M,control,24,14:40:19,1.46891260147095,Incongruent
56,2,M,control,24,14:40:19,1.98941278457642,Incongruent
56,2,M,control,24,14:40:19,1.17812752723694,Incongruent
56,2,M,control,24,14:40:19,1.21465063095093,Incongruent
